DATE,COUNTY,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEW_POS_TESTS,NEG_TESTS,NEW_NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_RECOVERED,TOTAL_RECOVERED,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSPITALIZED,TOTAL_HOSPITALIZED
04-19-21,Franklin,5086,0,4233,0,853,0,4950,0,38035,11,42985,11,0,88,,,0,55,0,4943,0,107
04-19-21,Gibson,6402,3,3865,1,2537,2,4676,1,29558,19,34234,20,0,144,,,-4,55,7,6203,0,111
04-19-21,Giles,3953,2,3252,0,701,2,3739,1,22990,22,26729,23,1,99,,,0,50,1,3804,1,111
04-19-21,Grainger,2591,0,1923,0,668,0,2150,1,14040,8,16190,9,0,49,,,0,48,0,2494,0,69
04-19-21,Greene,7739,4,6145,4,1594,0,6879,4,50129,49,57008,53,0,152,,,-2,123,6,7464,0,186
04-19-21,Grundy,1779,1,1490,1,289,0,1707,1,9114,7,10821,8,0,33,,,0,17,1,1729,0,59
04-19-21,Hamblen,8498,3,5930,4,2568,-1,6655,5,46159,24,52814,29,1,171,,,-1,99,3,8228,0,256
04-19-21,Hamilton,43402,42,37277,33,6125,9,41818,35,320710,317,362528,352,2,485,,,14,682,26,42235,0,1150
04-19-21,Hancock,549,-1,387,-1,162,0,413,-2,3869,3,4282,1,0,12,,,-2,16,1,521,0,20
04-19-21,Hardeman,3464,1,2793,1,671,0,3263,0,24982,11,28245,11,0,64,,,-1,21,2,3379,0,102
04-19-21,Hardin,3497,0,2368,0,1129,0,2813,0,23367,15,26180,15,0,66,,,-5,43,5,3388,0,65
04-19-21,Hawkins,5781,0,4697,0,1084,0,5070,0,34765,29,39835,29,0,106,,,-6,140,6,5535,0,149
04-19-21,Haywood,2683,0,2247,0,436,0,2565,0,13627,3,16192,3,0,61,,,0,8,0,2614,0,82
04-19-21,Henderson,3729,0,2591,0,1138,0,3240,-1,16062,9,19302,8,0,75,,,-1,49,1,3605,0,78
04-19-21,Henry,3124,0,2412,0,712,0,2785,0,17838,14,20623,14,0,75,,,-3,27,3,3022,0,76
04-19-21,Hickman,2805,3,2259,3,546,0,2606,4,16582,16,19188,20,0,46,,,-1,31,4,2728,0,55
04-19-21,Houston,1085,0,819,0,266,0,935,0,10373,9,11308,9,0,33,,,-1,13,1,1039,0,40
04-19-21,Humphreys,1742,2,1113,2,629,0,1296,2,11694,12,12990,14,0,21,,,2,87,0,1634,0,32
04-19-21,Jackson,1299,0,1019,0,280,0,1186,0,5517,6,6703,6,0,35,,,-1,8,1,1256,0,39
04-19-21,Jefferson,6073,3,4170,1,1903,2,4716,2,39145,38,43861,40,0,121,,,-2,82,5,5870,0,183
04-19-21,Johnson,2316,2,2028,2,288,0,2164,2,15406,11,17570,13,0,38,,,-1,70,3,2208,0,58
04-19-21,Knox,49813,32,41699,25,8114,7,45660,31,326104,347,371764,378,0,624,,,-11,671,43,48518,2,1345
04-19-21,Lake,1695,0,1506,0,189,0,1773,0,10060,3,11833,3,0,26,,,0,-1,0,1670,0,25
04-19-21,Lauderdale,3144,0,2448,0,696,0,2805,0,21005,5,23810,5,0,44,,,0,20,0,3080,0,84
04-19-21,Lawrence,5806,2,4529,2,1277,0,4989,2,29274,32,34263,34,0,86,,,-1,75,3,5645,0,147
04-19-21,Lewis,1558,1,1173,1,385,0,1270,1,9974,7,11244,8,0,26,,,-1,15,2,1517,0,43
04-19-21,Lincoln,4306,0,3323,0,983,0,3769,0,17696,16,21465,16,0,63,,,-2,34,2,4209,0,82
04-19-21,Loudon,6016,-1,4615,0,1401,-1,5049,0,31318,23,36367,23,0,69,,,-7,68,6,5879,0,135
04-19-21,Macon,3580,0,2777,0,803,0,3259,0,16566,14,19825,14,0,77,,,-1,50,1,3453,0,125
04-19-21,Madison,10789,6,6035,5,4754,1,7308,8,55066,35,62374,43,0,241,,,-2,93,8,10455,0,332
04-19-21,Marion,3099,3,2648,3,451,0,2961,3,19364,16,22325,19,0,46,,,2,21,1,3032,0,110
04-19-21,Marshall,4111,2,3244,2,867,0,3661,3,23112,17,26773,20,0,58,,,-1,50,3,4003,0,91
04-19-21,Maury,13211,8,11610,5,1601,3,12816,10,74497,94,87313,104,0,169,,,-4,229,12,12813,0,291
04-19-21,McMinn,6365,10,5653,8,712,2,6225,7,42816,25,49041,32,2,97,,,0,110,8,6158,0,154
04-19-21,McNairy,2768,0,1965,0,803,0,2388,0,18141,10,20529,10,0,54,,,-1,14,1,2700,0,63
04-19-21,Meigs,1348,3,1215,4,133,-1,1347,3,8073,4,9420,7,0,23,,,-1,24,4,1301,0,42
04-19-21,Monroe,5709,-1,4505,0,1204,-1,5061,1,27366,17,32427,18,0,95,,,-6,84,5,5530,1,154
04-19-21,Montgomery,19623,15,14442,17,5181,-2,15861,22,117616,148,133477,170,0,224,,,-5,557,20,18842,0,303
04-19-21,Moore,1000,1,770,0,230,1,869,0,4868,6,5737,6,0,17,,,1,12,0,971,0,17
04-19-21,Morgan,2460,1,1804,0,656,1,1958,1,15240,10,17198,11,0,39,,,-1,35,2,2386,1,44
04-19-21,Obion,4502,1,3326,1,1176,0,3768,1,22617,14,26385,15,0,96,,,-4,34,5,4372,0,100
04-19-21,Out of State,18032,26,14336,16,3696,10,16225,8,631358,444,647583,452,0,95,,,17,388,9,17549,0,215
04-19-21,Overton,2969,1,2227,0,742,1,2620,0,15025,11,17645,11,1,61,,,1,24,-1,2884,0,64
04-19-21,Pending,16760,-28,10856,-25,5904,-3,12044,-18,411561,405,423605,387,-1,132,,,-20,341,-7,16287,-1,142
04-19-21,Perry,1057,0,907,0,150,0,1021,0,6107,4,7128,4,0,28,,,0,2,0,1027,0,29
04-19-21,Pickett,756,0,498,0,258,0,599,0,3921,0,4520,0,0,24,,,0,1,0,731,0,28
04-19-21,Polk,2000,3,1799,4,201,-1,1990,4,9509,12,11499,16,0,24,,,-1,56,4,1920,1,80
04-19-21,Putnam,11168,1,9114,1,2054,0,10909,1,72065,37,82974,38,0,173,,,-7,115,8,10880,0,205
04-19-21,Rhea,4312,1,3732,1,580,0,4175,1,26859,21,31034,22,0,75,,,-4,29,5,4208,0,82
04-19-21,Roane,6191,3,4775,1,1416,2,5318,2,43181,29,48499,31,0,102,,,0,67,3,6022,0,147
04-19-21,Robertson,9607,0,7528,0,2079,0,8481,0,43923,39,52404,39,0,130,,,-1,122,1,9355,0,423
04-19-21,Rutherford,42319,26,36167,16,6152,10,41993,24,240505,284,282498,308,0,420,,,-14,857,40,41042,0,584
04-19-21,Scott,3055,1,1683,0,1372,1,1800,-1,11545,4,13345,3,0,45,,,-5,29,6,2981,0,64
04-19-21,Sequatchie,1667,0,1308,0,359,0,1427,-1,11852,4,13279,3,0,28,,,-1,19,1,1620,0,37
04-19-21,Sevier,13166,11,11265,7,1901,4,12373,10,67129,84,79502,94,1,175,,,0,199,10,12792,0,277
04-19-21,Shelby,93085,60,86232,53,6853,7,106020,97,988061,1034,1094081,1131,0,1587,,,-9,1849,69,89649,1,3528
04-19-21,Smith,2748,4,2057,1,691,3,2570,1,13744,12,16314,13,0,38,,,1,36,3,2674,0,58
04-19-21,Stewart,1308,0,991,0,317,0,1120,0,7000,49,8120,49,0,28,,,-2,12,2,1268,0,26
04-19-21,Sullivan,16184,8,14056,8,2128,0,15238,44,89834,123,105072,167,0,287,,,-18,586,26,15311,0,740
04-19-21,Sumner,23492,19,20762,21,2730,-2,23501,26,123101,173,146602,199,3,341,,,-6,459,22,22692,3,705
04-19-21,Tipton,7226,3,5030,3,2196,0,6071,3,48119,37,54190,40,1,104,,,-1,64,3,7058,1,160
04-19-21,Trousdale,2490,0,2333,0,157,0,2501,1,9262,15,11763,16,0,22,,,0,17,0,2451,0,41
04-19-21,Unicoi,1945,0,1487,0,458,0,1637,0,13370,10,15007,10,0,49,,,-4,47,4,1849,0,67
04-19-21,Union,1860,0,1562,0,298,0,1683,-1,10554,16,12237,15,0,34,,,-2,19,2,1807,1,59
04-19-21,Van Buren,834,0,689,0,145,0,762,0,5324,1,6086,1,0,21,,,0,11,0,802,0,20
04-19-21,Warren,5513,1,4698,1,815,0,5308,0,33351,35,38659,35,0,81,,,0,34,1,5398,0,82
04-19-21,Washington,14177,5,12162,5,2015,0,13388,9,84387,103,97775,112,0,242,,,-24,436,29,13499,0,358
04-19-21,Wayne,2943,0,2365,0,578,0,2603,0,11320,7,13923,7,0,34,,,0,2,0,2907,0,61
04-19-21,Weakley,4028,1,2980,1,1048,0,3410,2,21808,7,25218,9,0,62,,,-5,53,6,3913,1,68
04-19-21,White,3548,1,2900,1,648,0,3532,1,22921,17,26453,18,0,68,,,-1,46,2,3434,0,110
04-19-21,Williamson,27545,13,23200,14,4345,-1,25720,27,186354,276,212074,303,2,216,,,5,509,6,26820,1,293
04-19-21,Wilson,18472,6,16594,11,1878,-5,18834,19,107622,178,126456,197,1,229,,,-10,393,15,17850,0,334
04-20-21,Anderson,8633,6,6457,5,2176,1,7212,7,62587,41,69799,48,0,171,,,-7,83,13,8379,0,213
04-20-21,Bedford,6430,4,5063,1,1367,3,5816,2,31917,30,37733,32,0,129,,,-13,107,17,6194,1,133
04-20-21,Benton,1631,-1,1278,-1,353,0,1413,-1,9069,6,10482,5,0,40,,,-5,23,4,1568,0,37
04-20-21,Bledsoe,2099,2,1899,2,200,0,2013,2,15884,38,17897,40,0,11,,,-1,15,3,2073,0,32
04-20-21,Blount,15194,14,12960,10,2234,4,14303,18,75768,134,90071,152,0,194,,,-2,175,16,14825,1,345
04-20-21,Bradley,14633,34,11950,18,2683,16,13558,23,66925,88,80483,111,1,148,,,1,379,32,14106,10,625
04-20-21,Campbell,4099,3,2250,0,1849,3,2527,0,24982,10,27509,10,0,62,,,-4,39,7,3998,0,126
04-20-21,Cannon,1889,0,1508,0,381,0,1683,0,9377,19,11060,19,0,31,,,-3,18,3,1840,0,37
04-20-21,Carroll,3576,1,2341,1,1235,0,2776,2,19623,10,22399,12,0,82,,,-1,22,2,3472,2,81
04-20-21,Carter,6472,4,5637,5,835,-1,6199,7,38083,45,44282,52,0,156,,,-14,165,18,6151,2,228
04-20-21,Cheatham,4452,8,3401,8,1051,0,3845,8,27656,92,31501,100,0,54,,,-3,105,11,4293,0,89
04-20-21,Chester,2094,0,1510,0,584,0,1797,0,11822,7,13619,7,0,51,,,-2,6,2,2037,0,41
04-20-21,Claiborne,3061,-1,1958,-1,1103,0,2096,-1,24224,12,26320,11,0,73,,,-11,37,10,2951,0,92
04-20-21,Clay,1093,3,749,1,344,2,864,1,5650,2,6514,3,0,31,,,2,11,1,1051,0,26
04-20-21,Cocke,4441,4,2940,0,1501,4,3241,0,22240,12,25481,12,0,98,,,-4,51,8,4292,0,115
04-20-21,Coffee,6832,1,4727,1,2105,0,5773,1,45928,45,51701,46,0,121,,,-12,68,13,6643,1,123
04-20-21,Crockett,2012,2,1213,1,799,1,1411,1,7340,3,8751,4,0,48,,,2,13,0,1951,0,30
04-20-21,Cumberland,6577,9,5423,6,1154,3,6220,6,48707,25,54927,31,1,128,,,-8,120,16,6329,0,156
04-20-21,Davidson,88121,91,82501,76,5620,15,100050,98,994298,2624,1094348,2722,0,924,,,-72,1356,163,85841,5,1941
04-20-21,Decatur,1574,1,1168,0,406,1,1389,0,10981,3,12370,3,0,38,,,0,7,1,1529,0,39
04-20-21,Dekalb,2756,0,2037,0,719,0,2352,0,17082,21,19434,21,0,53,,,-4,16,4,2687,1,56
04-20-21,Dickson,6735,1,4868,2,1867,-1,5740,2,35691,42,41431,44,0,109,,,-25,114,26,6512,0,119
04-20-21,Dyer,5365,4,3536,1,1829,3,3988,1,21872,3,25860,4,0,104,,,2,26,2,5235,0,107
04-20-21,Fayette,4925,4,4208,5,717,-1,5177,2,37944,48,43121,50,-1,77,,,-2,83,7,4765,0,131
04-20-21,Fentress,2384,-1,2059,-1,325,0,2350,0,13211,7,15561,7,0,46,,,-5,17,4,2321,0,62
04-20-21,Franklin,5089,3,4234,1,855,2,4951,1,38248,213,43199,214,0,88,,,-2,53,5,4948,0,107
04-20-21,Gibson,6406,4,3868,3,2538,1,4680,4,29578,20,34258,24,0,144,,,-6,49,10,6213,2,113
04-20-21,Giles,3957,4,3255,3,702,1,3742,3,23011,21,26753,24,0,99,,,-3,47,7,3811,0,111
04-20-21,Grainger,2594,3,1924,1,670,2,2150,0,14050,10,16200,10,0,49,,,2,50,1,2495,0,69
04-20-21,Greene,7739,0,6145,0,1594,0,6880,1,50186,57,57066,58,0,152,,,-12,111,12,7476,0,186
04-20-21,Grundy,1782,3,1492,2,290,1,1709,2,9143,29,10852,31,0,33,,,1,18,2,1731,1,60
04-20-21,Hamblen,8509,11,5932,2,2577,9,6657,2,46184,25,52841,27,0,171,,,4,103,7,8235,0,256
04-20-21,Hamilton,43438,36,37310,33,6128,3,41845,27,320976,266,362821,293,2,487,,,-43,639,77,42312,5,1155
04-20-21,Hancock,551,2,386,-1,165,3,413,0,3899,30,4312,30,0,12,,,2,18,0,521,0,20
04-20-21,Hardeman,3464,0,2792,-1,672,1,3264,1,25002,20,28266,21,0,64,,,-5,16,5,3384,0,102
04-20-21,Hardin,3498,1,2368,0,1130,1,2814,1,23372,5,26186,6,0,66,,,-3,40,4,3392,0,65
04-20-21,Hawkins,5790,9,4699,2,1091,7,5073,3,34782,17,39855,20,0,106,,,-10,130,19,5554,0,149
04-20-21,Haywood,2683,0,2247,0,436,0,2565,0,13632,5,16197,5,0,61,,,0,8,0,2614,0,82
04-20-21,Henderson,3730,1,2590,-1,1140,2,3239,-1,16070,8,19309,7,0,75,,,-1,48,2,3607,-1,77
04-20-21,Henry,3125,1,2413,1,712,0,2786,1,17854,16,20640,17,0,75,,,0,27,1,3023,1,77
04-20-21,Hickman,2807,2,2261,2,546,0,2608,2,16610,28,19218,30,0,46,,,-1,30,3,2731,1,56
04-20-21,Houston,1085,0,819,0,266,0,935,0,10380,7,11315,7,0,33,,,-2,11,2,1041,0,40
04-20-21,Humphreys,1742,0,1113,0,629,0,1298,2,11705,11,13003,13,1,22,,,-12,75,11,1645,1,33
04-20-21,Jackson,1300,1,1019,0,281,1,1186,0,5520,3,6706,3,0,35,,,1,9,0,1256,0,39
04-20-21,Jefferson,6082,9,4175,5,1907,4,4720,4,39168,23,43888,27,2,123,,,0,82,7,5877,1,184
04-20-21,Johnson,2317,1,2030,2,287,-1,2166,2,15413,7,17579,9,0,38,,,-7,63,8,2216,0,58
04-20-21,Knox,49873,60,41733,34,8140,26,45698,38,326530,426,372228,464,0,624,,,-7,664,67,48585,2,1347
04-20-21,Lake,1695,0,1506,0,189,0,1773,0,10063,3,11836,3,0,26,,,0,-1,0,1670,0,25
04-20-21,Lauderdale,3143,-1,2448,0,695,-1,2806,1,21021,16,23827,17,0,44,,,-2,18,1,3081,0,84
04-20-21,Lawrence,5809,3,4532,3,1277,0,4993,4,29294,20,34287,24,0,86,,,-1,74,4,5649,1,148
04-20-21,Lewis,1562,4,1174,1,388,3,1271,1,9979,5,11250,6,0,26,,,1,16,3,1520,0,43
04-20-21,Lincoln,4307,1,3324,1,983,0,3770,1,17715,19,21485,20,0,63,,,-7,27,8,4217,0,82
04-20-21,Loudon,6019,3,4616,1,1403,2,5050,1,31340,22,36390,23,0,69,,,-11,57,14,5893,0,135
04-20-21,Macon,3584,4,2778,1,806,3,3261,2,16587,21,19848,23,0,77,,,-8,42,12,3465,0,125
04-20-21,Madison,10810,21,6048,13,4762,8,7321,13,55114,48,62435,61,0,241,,,0,93,21,10476,0,332
04-20-21,Marion,3105,6,2650,2,455,4,2963,2,19435,71,22398,73,0,46,,,2,23,4,3036,1,111
04-20-21,Marshall,4118,7,3247,3,871,4,3664,3,23132,20,26796,23,0,58,,,0,50,7,4010,1,92
04-20-21,Maury,13242,31,11618,8,1624,23,12824,8,74598,101,87422,109,0,169,,,-3,226,34,12847,2,293
04-20-21,McMinn,6370,5,5657,4,713,1,6229,4,42829,13,49058,17,0,97,,,-4,106,9,6167,0,154
04-20-21,McNairy,2768,0,1965,0,803,0,2388,0,18148,7,20536,7,0,54,,,-2,12,2,2702,0,63
04-20-21,Meigs,1347,-1,1213,-2,134,1,1347,0,8080,7,9427,7,1,24,,,0,24,-2,1299,0,42
04-20-21,Monroe,5714,5,4506,1,1208,4,5062,1,27387,21,32449,22,0,95,,,-3,81,8,5538,0,154
04-20-21,Montgomery,19661,38,14483,41,5178,-3,15891,30,117892,276,133783,306,0,224,,,-1,556,39,18881,0,303
04-20-21,Moore,1001,1,771,1,230,0,870,1,4869,1,5739,2,0,17,,,-1,11,2,973,0,17
04-20-21,Morgan,2460,0,1804,0,656,0,1958,0,15247,7,17205,7,0,39,,,-6,29,6,2392,0,44
04-20-21,Obion,4502,0,3326,0,1176,0,3768,0,22633,16,26401,16,0,96,,,-2,32,2,4374,0,100
04-20-21,Out of State,17934,-98,14269,-67,3665,-31,16230,5,632484,1126,648714,1131,0,95,,,-121,267,23,17572,-1,214
04-20-21,Overton,2974,5,2231,4,743,1,2624,4,15033,8,17657,12,0,61,,,4,28,1,2885,0,64
04-20-21,Pending,16772,12,10863,7,5909,5,12054,10,412164,603,424218,613,1,133,,,-9,332,20,16307,0,142
04-20-21,Perry,1057,0,907,0,150,0,1021,0,6109,2,7130,2,0,28,,,0,2,0,1027,0,29
04-20-21,Pickett,757,1,499,1,258,0,600,1,3923,2,4523,3,0,24,,,1,2,0,731,0,28
04-20-21,Polk,2000,0,1799,0,201,0,1990,0,9514,5,11504,5,0,24,,,-8,48,8,1928,0,80
04-20-21,Putnam,11185,17,9126,12,2059,5,10922,13,72135,70,83057,83,0,173,,,5,120,12,10892,0,205
04-20-21,Rhea,4314,2,3734,2,580,0,4178,3,26896,37,31074,40,0,75,,,-1,28,3,4211,0,82
04-20-21,Roane,6193,2,4774,-1,1419,3,5318,0,43196,15,48514,15,0,102,,,-3,64,5,6027,2,149
04-20-21,Robertson,9615,8,7535,7,2080,1,8487,6,44018,95,52505,101,-1,129,,,-3,119,12,9367,-1,422
04-20-21,Rutherford,42361,42,36203,36,6158,6,42028,35,240910,405,282938,440,2,422,,,-31,826,71,41113,0,584
04-20-21,Scott,3053,-2,1683,0,1370,-2,1800,0,11552,7,13352,7,0,45,,,-5,24,3,2984,0,64
04-20-21,Sequatchie,1669,2,1308,0,361,2,1428,1,11856,4,13284,5,0,28,,,0,19,2,1622,0,37
04-20-21,Sevier,13182,16,11269,4,1913,12,12381,8,67190,61,79571,69,0,175,,,4,203,12,12804,0,277
04-20-21,Shelby,93186,101,86318,86,6868,15,106128,108,989525,1464,1095653,1572,4,1591,,,-58,1791,155,89804,11,3539
04-20-21,Smith,2749,1,2058,1,691,0,2573,3,13763,19,16336,22,0,38,,,-2,34,3,2677,0,58
04-20-21,Stewart,1308,0,991,0,317,0,1120,0,7012,12,8132,12,0,28,,,-1,11,1,1269,0,26
04-20-21,Sullivan,16211,27,14074,18,2137,9,15259,21,89985,151,105244,172,0,287,,,-20,566,47,15358,0,740
04-20-21,Sumner,23515,23,20797,35,2718,-12,23525,24,123302,201,146827,225,1,342,,,-24,435,46,22738,1,706
04-20-21,Tipton,7227,1,5030,0,2197,1,6070,-1,48188,69,54258,68,-1,103,,,-4,60,6,7064,0,160
04-20-21,Trousdale,2490,0,2333,0,157,0,2501,0,9269,7,11770,7,0,22,,,-4,13,4,2455,0,41
04-20-21,Unicoi,1948,3,1489,2,459,1,1639,2,13381,11,15020,13,0,49,,,-2,45,5,1854,0,67
04-20-21,Union,1862,2,1564,2,298,0,1686,3,10560,6,12246,9,0,34,,,0,19,2,1809,0,59
04-20-21,Van Buren,836,2,691,2,145,0,764,2,5327,3,6091,5,0,21,,,-2,9,4,806,0,20
04-20-21,Warren,5515,2,4699,1,816,1,5310,2,33390,39,38700,41,0,81,,,-4,30,6,5404,0,82
04-20-21,Washington,14197,20,12179,17,2018,3,13406,18,84476,89,97882,107,1,243,,,-37,399,56,13555,1,359
04-20-21,Wayne,2943,0,2365,0,578,0,2603,0,11327,7,13930,7,0,34,,,0,2,0,2907,0,61
04-20-21,Weakley,4035,7,2982,2,1053,5,3413,3,21815,7,25228,10,1,63,,,-2,51,8,3921,0,68
04-20-21,White,3554,6,2903,3,651,3,3536,4,22934,13,26470,17,0,68,,,0,46,6,3440,0,110
04-20-21,Williamson,27569,24,23222,22,4347,2,25739,19,186679,325,212418,344,0,216,,,-23,486,47,26867,0,293
04-20-21,Wilson,18496,24,16629,35,1867,-11,18865,31,107997,375,126862,406,0,229,,,-20,373,44,17894,0,334
04-21-21,Anderson,8639,6,6459,2,2180,4,7214,2,62721,134,69935,136,0,171,,,-1,82,7,8386,0,213
04-21-21,Bedford,6439,9,5070,7,1369,2,5822,6,31969,52,37791,58,0,129,,,-11,96,20,6214,0,133
04-21-21,Benton,1634,3,1281,3,353,0,1417,4,9083,14,10500,18,0,40,,,0,23,3,1571,1,38
04-21-21,Bledsoe,2101,2,1901,2,200,0,2015,2,15902,18,17917,20,0,11,,,-1,14,3,2076,0,32
04-21-21,Blount,15213,19,12976,16,2237,3,14318,15,75942,174,90260,189,0,194,,,3,178,16,14841,3,348
04-21-21,Bradley,14670,37,11980,30,2690,7,13590,32,67118,193,80708,225,0,148,,,5,384,32,14138,2,627
04-21-21,Campbell,4105,6,2252,2,1853,4,2529,2,25006,24,27535,26,0,62,,,1,40,5,4003,0,126
04-21-21,Cannon,1892,3,1511,3,381,0,1686,3,9396,19,11082,22,0,31,,,-4,14,7,1847,0,37
04-21-21,Carroll,3577,1,2342,1,1235,0,2777,1,19642,19,22419,20,0,82,,,-2,20,3,3475,0,81
04-21-21,Carter,6487,15,5651,14,836,1,6213,14,38196,113,44409,127,0,156,,,-2,163,17,6168,0,228
04-21-21,Cheatham,4459,7,3406,5,1053,2,3850,5,27710,54,31560,59,0,54,,,-8,97,15,4308,0,89
04-21-21,Chester,2096,2,1511,1,585,1,1798,1,11838,16,13636,17,0,51,,,1,7,1,2038,0,41
04-21-21,Claiborne,3073,12,1963,5,1110,7,2101,5,24244,20,26345,25,0,73,,,10,47,2,2953,0,92
04-21-21,Clay,1094,1,749,0,345,1,865,1,5654,4,6519,5,0,31,,,0,11,1,1052,0,26
04-21-21,Cocke,4442,1,2940,0,1502,1,3241,0,22307,67,25548,67,0,98,,,-4,47,5,4297,0,115
04-21-21,Coffee,6833,1,4727,0,2106,1,5774,1,46026,98,51800,99,0,121,,,-12,56,13,6656,0,123
04-21-21,Crockett,2015,3,1215,2,800,1,1412,1,7350,10,8762,11,0,48,,,0,13,3,1954,0,30
04-21-21,Cumberland,6586,9,5429,6,1157,3,6229,9,48768,61,54997,70,0,128,,,-9,111,18,6347,1,157
04-21-21,Davidson,88250,129,82628,127,5622,2,100203,153,997028,2730,1097231,2883,2,926,,,40,1396,87,85928,1,1942
04-21-21,Decatur,1575,1,1168,0,407,1,1389,0,10989,8,12378,8,0,38,,,0,7,1,1530,0,39
04-21-21,Dekalb,2757,1,2038,1,719,0,2353,1,17104,22,19457,23,0,53,,,1,17,0,2687,0,56
04-21-21,Dickson,6740,5,4870,2,1870,3,5744,4,35739,48,41483,52,0,109,,,-8,106,13,6525,0,119
04-21-21,Dyer,5371,6,3539,3,1832,3,3991,3,21900,28,25891,31,0,104,,,5,31,1,5236,0,107
04-21-21,Fayette,4936,11,4216,8,720,3,5186,9,38016,72,43202,81,1,78,,,-4,79,14,4779,1,132
04-21-21,Fentress,2384,0,2059,0,325,0,2350,0,13223,12,15573,12,0,46,,,-2,15,2,2323,0,62
04-21-21,Franklin,5094,5,4242,8,852,-3,4959,8,38301,53,43260,61,0,88,,,-5,48,10,4958,0,107
04-21-21,Gibson,6410,4,3869,1,2541,3,4679,-1,29615,37,34294,36,0,144,,,3,52,1,6214,0,113
04-21-21,Giles,3962,5,3259,4,703,1,3746,4,23051,40,26797,44,0,99,,,1,48,4,3815,0,111
04-21-21,Grainger,2596,2,1925,1,671,1,2151,1,14074,24,16225,25,0,49,,,-5,45,7,2502,0,69
04-21-21,Greene,7746,7,6152,7,1594,0,6886,6,50258,72,57144,78,0,152,,,-7,104,14,7490,0,186
04-21-21,Grundy,1784,2,1493,1,291,1,1710,1,9166,23,10876,24,0,33,,,-2,16,4,1735,0,60
04-21-21,Hamblen,8522,13,5941,9,2581,4,6666,9,46229,45,52895,54,0,171,,,2,105,11,8246,1,257
04-21-21,Hamilton,43501,63,37357,47,6144,16,41901,56,321472,496,363373,552,1,488,,,-11,628,73,42385,0,1155
04-21-21,Hancock,557,6,388,2,169,4,415,2,3906,7,4321,9,0,12,,,4,22,2,523,1,21
04-21-21,Hardeman,3467,3,2792,0,675,3,3264,0,25026,24,28290,24,0,64,,,1,17,2,3386,0,102
04-21-21,Hardin,3505,7,2374,6,1131,1,2820,6,23419,47,26239,53,0,66,,,-5,35,12,3404,0,65
04-21-21,Hawkins,5802,12,4709,10,1093,2,5084,11,34825,43,39909,54,0,106,,,-8,122,20,5574,0,149
04-21-21,Haywood,2684,1,2247,0,437,1,2565,0,13642,10,16207,10,0,61,,,1,9,0,2614,0,82
04-21-21,Henderson,3732,2,2592,2,1140,0,3241,2,16084,14,19325,16,1,76,,,-2,46,3,3610,1,78
04-21-21,Henry,3126,1,2414,1,712,0,2787,1,17870,16,20657,17,0,75,,,-1,26,2,3025,0,77
04-21-21,Hickman,2807,0,2262,1,545,-1,2609,1,16635,25,19244,26,0,46,,,-6,24,6,2737,0,56
04-21-21,Houston,1086,1,820,1,266,0,936,1,10394,14,11330,15,0,33,,,0,11,1,1042,0,40
04-21-21,Humphreys,1746,4,1116,3,630,1,1301,3,11718,13,13019,16,0,22,,,-3,72,7,1652,0,33
04-21-21,Jackson,1300,0,1019,0,281,0,1186,0,5530,10,6716,10,0,35,,,0,9,0,1256,0,39
04-21-21,Jefferson,6089,7,4177,2,1912,5,4721,1,39216,48,43937,49,1,124,,,-3,79,9,5886,0,184
04-21-21,Johnson,2322,5,2033,3,289,2,2169,3,15467,54,17636,57,0,38,,,-6,57,11,2227,1,59
04-21-21,Knox,49926,53,41777,44,8149,9,45747,49,327008,478,372755,527,1,625,,,-18,646,70,48655,2,1349
04-21-21,Lake,1696,1,1506,0,190,1,1773,0,10092,29,11865,29,0,26,,,1,0,0,1670,0,25
04-21-21,Lauderdale,3144,1,2449,1,695,0,2807,1,21043,22,23850,23,0,44,,,-1,17,2,3083,0,84
04-21-21,Lawrence,5820,11,4542,10,1278,1,5004,11,29346,52,34350,63,0,86,,,4,78,7,5656,0,148
04-21-21,Lewis,1566,4,1175,1,391,3,1272,1,9982,3,11254,4,0,26,,,3,19,1,1521,0,43
04-21-21,Lincoln,4309,2,3326,2,983,0,3772,2,17737,22,21509,24,0,63,,,0,27,2,4219,0,82
04-21-21,Loudon,6024,5,4618,2,1406,3,5052,2,31378,38,36430,40,0,69,,,-9,48,14,5907,0,135
04-21-21,Macon,3586,2,2780,2,806,0,3263,2,16637,50,19900,52,0,77,,,-2,40,4,3469,1,126
04-21-21,Madison,10853,43,6072,24,4781,19,7347,26,55207,93,62554,119,0,241,,,2,95,41,10517,0,332
04-21-21,Marion,3108,3,2652,2,456,1,2966,3,19500,65,22466,68,0,46,,,2,25,1,3037,0,111
04-21-21,Marshall,4123,5,3250,3,873,2,3667,3,23167,35,26834,38,0,58,,,-2,48,7,4017,1,93
04-21-21,Maury,13261,19,11632,14,1629,5,12838,14,74732,134,87570,148,1,170,,,-6,220,24,12871,0,293
