nces_school_id,school_id,nces_district_id,district_id,low_grade,high_grade,school_name,street_address,city,state,zip,zip_4-digit,phone,locale_code,charter,magnet,title_i_school,title_1_school_wide,students,teachers,student_teacher_ratio,free_lunch,reduced_lunch,county_fips
470192000630,TN-00420-0005,4701920,TN-00420,PK,5,Erin Elementary,6500 State Route 13 S.,Erin,TN,37061,,(931)289-3127,42.0,0,0,0,0,425.0,24.0,17.7,,,47083
470315000966,TN-00751-0018,4703150,TN-00751,PK,6,Erma Siegel Elementary,135 W Thompson LN,Murfreesboro,TN,37129,,(615)904-1002,12.0,0,0,0,0,759.0,52.0,14.6,,,47149
470014802342,TN-00792-7202,4700148,TN-00792,PK,PK,Ernestine Rivers Child Care Center,867 South Parkway East,Memphis,TN,38106,,(901)948-6441,11.0,0,0,0,0,0.0,,,,,47157
470234000843,TN-00500-0020,4702340,TN-00500,PK,8,Ethridge Elementary,33 Main ST,Ethridge,TN,38456,,(931)201-5880,42.0,0,0,0,0,443.0,31.0,14.3,,,47099
470114000356,TN-00542-0007,4701140,TN-00542,PK,8,Etowah Elementary,858 Eighth ST,Etowah,TN,37331,,(423)263-5483,32.0,0,0,0,0,405.0,23.7,17.1,,,47107
470014801056,TN-00792-2185,4700148,TN-00792,PK,5,Evans Elementary,4949 Cottonwood Rd,Memphis,TN,38118,,(901)416-2504,11.0,0,0,0,0,509.0,29.4,17.3,,,47157
470014802430,TN-00792-2700,4700148,TN-00792,PK,12,Exceptional Children Special Placements,160 S Hollywood,Memphis,TN,38112,,(901)416-5601,11.0,0,0,0,0,658.0,,,,,47157
470318002449,TN-00190-8060,4703180,TN-00190,KG,4,Explore Community School,217 South 10th ST,NAShville,TN,37206,,(615)784-8222,11.0,0,0,0,0,296.0,11.4,26.0,,,47037
470222000407,TN-00470-0077,4702220,TN-00470,PK,KG,Fair Garden Family/Community Center,400 Fern ST,Knoxville,TN,37914,,(865)594-1320,12.0,0,0,0,0,155.0,6.6,23.5,,,47093
470255000908,TN-00560-0015,4702550,TN-00560,PK,1,Fairlane Elementary,305 Fairlane DR,Lafayette,TN,37083,,(615)666-2970,32.0,0,0,0,0,513.0,29.0,17.7,,,47111
470014701058,TN-00985-8055,4700147,TN-00985,9,12,Fairley High School,4950 Fairley RD,Memphis,TN,38109,,(901)730-8160,11.0,0,0,0,0,526.0,17.0,30.9,,,47157
470213000672,TN-00901-0015,4702130,TN-00901,PK,4,Fairmont Elementary,1405 Lester Harris RD,Johnson City,TN,37601,,(423)434-5275,13.0,0,0,0,0,543.0,34.8,15.6,,,47179
470036000111,TN-00821-0020,4700360,TN-00821,PK,6,Fairmount Elementary,821 Virginia AVE,Bristol,TN,37620,,(423)652-9311,13.0,0,0,0,0,491.0,37.4,13.1,,,47163
470030000068,TN-00050-0045,4700300,TN-00050,PK,5,Fairview Elementary,2130 Old Niles Ferry,Maryville,TN,37803,,(865)982-0630,21.0,0,0,0,0,289.0,18.0,16.1,,,47009
470009000012,TN-00010-0040,4700090,TN-00010,PK,5,Fairview Elementary,6715 Hickory Valley RD,Heiskell,TN,37754,,(865)494-7959,41.0,0,0,0,0,310.0,18.0,17.2,,,47001
470372001965,TN-00760-0008,4703720,TN-00760,PK,8,Fairview Elementary,8702 Baker HWY,Huntsville,TN,37756,,(423)663-3700,42.0,0,0,0,0,359.0,29.0,12.4,,,47151
470453001803,TN-00940-0030,4704530,TN-00940,PK,5,Fairview Elementary,2640 Fairview W BLVD,Fairview,TN,37062,,(615)472-4380,41.0,0,0,0,0,571.0,37.9,15.1,,,47187
470453001804,TN-00940-0035,4704530,TN-00940,9,12,Fairview High School,2595 Fairview W BLVD,Fairview,TN,37062,,(615)472-4400,31.0,0,0,0,0,728.0,53.0,13.7,,,47187
470000100480,TN-00320-0010,4700001,TN-00320,PK,5,Fairview Marguerite,2125 Fairview RD,Morristown,TN,37814,,(423)586-4098,13.0,0,0,0,0,463.0,36.0,12.9,,,47063
470453001895,TN-00940-0033,4704530,TN-00940,6,8,Fairview Middle School,7200 Cumberland DR,Fairview,TN,37062,,(615)472-4430,31.0,0,0,0,0,537.0,35.5,15.1,,,47187
470438001758,TN-00900-0045,4704380,TN-00900,PK,8,Fall Branch Elementary,1061 Highway 93,Fall Branch,TN,37659,,(423)348-1200,41.0,0,0,0,0,214.0,17.6,12.2,,,47179
470318001294,TN-00190-0220,4703180,TN-00190,PK,4,Fall-Hamilton Elementary,510 Wedgewood AVE,Nashville,TN,37203,,(615)291-6380,11.0,0,0,0,0,329.0,27.5,12.0,,,47037
470015101580,TN-00796-0100,4700151,TN-00796,PK,5,Farmington Elementary School,2085 Cordes RD,Germantown,TN,38138,,(901)756-2320,21.0,0,0,0,0,849.0,54.1,15.7,,,47157
470222000735,TN-00470-0080,4702220,TN-00470,7,12,Farragut High School,11237 Kingston PIKE,Knoxville,TN,37922,,(865)966-9775,21.0,0,0,0,0,1917.0,94.6,20.3,,,47093
470222000736,TN-00470-0072,4702220,TN-00470,3,5,Farragut Intermediate,208 West End AVE,Knoxville,TN,37922,,(865)966-6703,21.0,0,0,0,0,1097.0,62.6,17.5,,,47093
470222000737,TN-00470-0075,4702220,TN-00470,6,8,Farragut Middle School,200 West End AVE,Knoxville,TN,37922,,(865)966-9756,21.0,0,0,0,0,1386.0,72.9,19.0,,,47093
470222000738,TN-00470-0083,4702220,TN-00470,PK,2,Farragut Primary,509 North Campbell Station RD,Knoxville,TN,37922,,(865)966-5848,21.0,0,0,0,0,1015.0,62.0,16.4,,,47093
470117001921,TN-00240-0026,4701170,TN-00240,9,12,Fayette Ware Comprehensive High School,P. O. Box 849,Somerville,TN,38068,,(901)465-9838,42.0,0,0,0,0,896.0,57.3,15.6,,,47047
470120000371,TN-00521-0010,4701200,TN-00521,9,12,Fayetteville High School,1800 Wilson PKWY,Fayetteville,TN,37334,,(931)433-3158,32.0,0,0,0,0,349.0,21.6,16.2,,,47103
470120001470,TN-00521-0007,4701200,TN-00521,5,8,Fayetteville Middle School,1800 A Wilson PKWY,Fayetteville,TN,37334,,(931)438-2533,32.0,0,0,0,0,478.0,28.0,17.1,,,47103
470123000598,TN-00250-0052,4701230,TN-00250,10,12,Fentress Co Adult High School,218 Portland AVE,Allardt,TN,38504,,(931)752-8296,43.0,0,0,0,0,2.0,,,,,47049
470105000340,TN-00230-0020,4701050,TN-00230,PK,5,Fifth Consolidated School,2150 Millsfield HWY,Dyersburg,TN,38024,,(731)285-2840,41.0,0,0,0,0,580.0,32.9,17.6,,,47045
470450001797,TN-00930-0035,4704500,TN-00930,PK,5,Findlay Elementary,576 Hale ST,Sparta,TN,38583,,(931)738-2412,33.0,0,0,0,0,415.0,28.0,14.8,,,47185
470105000341,TN-00230-0025,4701050,TN-00230,PK,5,Finley Elementary,P O Box K,Finley,TN,38030,,(731)285-7050,42.0,0,0,0,0,268.0,17.0,15.8,,,47045
470249000884,TN-00520-0045,4702490,TN-00520,PK,8,Flintville School,37 Flintville School RD,Flintville,TN,37335,,(931)937-8271,42.0,0,0,0,0,486.0,32.2,15.1,,,47103
470270000360,TN-00052-0030,4702700,TN-00052,PK,10,Foothills Elementary,520 Sandy Springs RD,Maryville,TN,37803,,(865)681-0364,21.0,0,0,0,0,558.0,34.0,16.4,,,47009
470014801061,TN-00792-2210,4700148,TN-00792,PK,5,Ford Road Elementary,3336 Ford Rd,Memphis,TN,38109,,(901)416-8150,11.0,0,0,0,0,581.0,38.0,15.3,,,47157
470015102602,TN-00796-0105,4700151,TN-00796,PK,5,Forest Hill Elementary School,3366 Forest Hill Irene RD,Germantown,TN,38138,,(901)752-7900,,0,0,0,0,,,,,,
470063000247,TN-00130-0050,4700630,TN-00130,PK,8,Forge Ridge School,160 Hill RD,Harrogate,TN,37752,,(423)869-2768,41.0,0,0,0,0,220.0,16.0,13.8,,,47025
470387001599,TN-00800-0020,4703870,TN-00800,PK,8,Forks River Elementary,611 Cookeville HWY,Elmwood,TN,38560,,(615)897-2676,42.0,0,0,0,0,199.0,11.0,18.1,,,47159
470267000950,TN-00590-0030,4702670,TN-00590,7,12,Forrest School,310 North Horton PKWY,Chapel Hill,TN,37034,,(931)246-4733,42.0,0,0,0,0,756.0,45.0,16.8,,,47117
470222000782,TN-00470-0087,4702220,TN-00470,PK,5,Fountain City Elementary,2910 Montbelle DR,Knoxville,TN,37918,,(865)689-1445,12.0,0,0,0,0,347.0,25.9,13.4,,,47093
470014801565,TN-00792-2215,4700148,TN-00792,PK,6,Fox Meadows Elementary,2960 Emerald St,Memphis,TN,38115,,(901)416-2530,11.0,0,0,0,0,634.0,37.8,16.8,,,47157
470444001771,TN-00910-0025,4704440,TN-00910,PK,12,Frank Hughes School,P. O. Box A ST,Clifton,TN,38425,,(931)676-3325,43.0,0,0,0,0,317.0,29.0,10.9,,,47181
470090002052,TN-00180-0008,4700900,TN-00180,PK,8,Frank P. Brown Elementary,3766 Dunbar RD,Crossville,TN,38572,,(931)788-2248,41.0,0,0,0,0,574.0,34.5,16.6,,,47035
470129000388,TN-00260-0050,4701290,TN-00260,9,12,Franklin Co High School,833 Bypass RD,Winchester,TN,37398,,(931)967-2821,32.0,0,0,0,0,1305.0,79.0,16.5,,,47051
470126000390,TN-00941-0010,4701260,TN-00941,PK,4,Franklin Elementary,1501 Figuers DR,Franklin,TN,37064,,(615)794-1187,13.0,0,0,0,0,335.0,31.0,10.8,,,47187
470453001805,TN-00940-0040,4704530,TN-00940,9,12,Franklin High School,810 Hillsboro RD,Franklin,TN,37064,,(615)472-4450,13.0,0,0,0,0,1780.0,102.2,17.4,,,47187
470014702314,TN-00985-0015,4700147,TN-00985,PK,5,Frayser Achievement Elementary,1602 Dellwood AVE,Memphis,TN,38127,,(901)416-3840,11.0,0,0,0,0,265.0,13.0,20.4,,,47157
470351001463,TN-00720-0010,4703510,TN-00720,PK,5,Frazier Elementary,3900 Double S RD,Dayton,TN,37321,,(423)775-7854,41.0,0,0,0,0,354.0,26.0,13.6,,,47143
470453001806,TN-00940-0042,4704530,TN-00940,9,12,Fred J Page High School,6281 Arno RD,Franklin,TN,37064,,(615)472-4730,41.0,0,0,0,0,1149.0,60.6,19.0,,,47187
470453001896,TN-00940-0041,4704530,TN-00940,6,8,Fred J Page Middle School,6262 Arno RD,Franklin,TN,37064,,(615)472-4760,41.0,0,0,0,0,1163.0,69.3,16.8,,,47187
470126000414,TN-00941-0021,4701260,TN-00941,5,6,Freedom Intermediate,840 Glass LN,Franklin,TN,37064,,(615)790-4718,13.0,0,0,0,0,578.0,46.0,12.6,,,47187
470126000219,TN-00941-0022,4701260,TN-00941,7,8,Freedom Middle School,750 Hwy 96 West,Franklin,TN,37064,,(615)794-0987,13.0,0,0,0,0,585.0,45.0,13.0,,,47187
470014802208,TN-00792-8234,4700148,TN-00792,6,12,Freedom Preparatory Academy,5132 Jonetta RD,Memphis,TN,38109,,(901)881-1149,11.0,0,0,0,0,672.0,42.5,15.8,,,47157
470014702368,TN-00985-8075,4700147,TN-00985,PK,5,Freedom Preparatory Academy Charter Elementary School,778 Parkrose,Memphis,TN,38109,,(901)881-1149,11.0,0,0,0,0,558.0,22.4,24.9,,,47157
470014802565,TN-00792-8355,4700148,TN-00792,6,9,Freedom Preparatory Academy Charter Schools,3750 Millbranch RD,Memphis,TN,38109,,(901)425-2019,11.0,0,0,0,0,178.0,8.0,22.3,,,47157
470014802471,TN-00792-8155,4700148,TN-00792,PK,5,Freedom Preparatory Academy Elementary School,964 Fields RD,Memphis,TN,38109,,(901)779-2350,11.0,0,0,0,0,360.0,17.5,20.6,,,47157
470085001898,TN-00170-0020,4700850,TN-00170,PK,5,Friendship Elementary,6117 Highway 189,Friendship,TN,38034,3257.0,(731)677-2718,42.0,0,0,0,0,133.0,12.0,11.1,,,47033
470030000070,TN-00050-0055,4700300,TN-00050,PK,5,Friendsville Elementary,210 E 4th AVE,Friendsville,TN,37777,,(865)980-1252,41.0,0,0,0,0,224.0,13.6,16.5,,,47009
470252000893,TN-00530-0018,4702520,TN-00530,6,8,Ft Loudoun Middle School,1083 Mulberry ST,Loudon,TN,37774,,(865)458-2026,41.0,0,0,0,0,349.0,22.0,15.9,,,47105
470222000764,TN-00470-0225,4702220,TN-00470,PK,12,Ft Sanders Education Development Center,501 S Twenty-First ST,Knoxville,TN,37916,,(865)594-5035,12.0,0,0,0,0,294.0,13.0,22.6,,,47093
470222000783,TN-00470-0090,4702220,TN-00470,9,12,Fulton High School,2509 North Broadway,Knoxville,TN,37917,,(865)594-1240,12.0,0,0,0,0,1006.0,80.1,12.6,,,47093
470069000268,TN-00061-0025,4700690,TN-00061,PK,5,G.R. Stuart Elementary,802 20th Nw ST,Cleveland,TN,37311,,(423)476-8246,13.0,0,0,0,0,374.0,32.0,11.7,,,47011
470085001899,TN-00170-0025,4700850,TN-00170,PK,5,Gadsden Elementary,18989 Highway 79,Gadsden,TN,38337,,(731)663-2453,42.0,0,0,0,0,137.0,10.0,13.7,,,47033
470207000665,TN-00440-0025,4702070,TN-00440,PK,3,Gainesboro Elementary,611 Main ST,Gainesboro,TN,38562,,(931)268-9775,42.0,0,0,0,0,345.0,23.0,15.0,,,47087
470402001659,TN-00830-0025,4704020,TN-00830,9,12,Gallatin Senior High School,700 Dan P. Herron DR,Gallatin,TN,37066,,(615)452-2621,21.0,0,0,0,0,1627.0,97.0,16.8,,,47165
470222000739,TN-00470-0085,4702220,TN-00470,KG,5,Gap Creek Elementary,1920 Kimberlin Hts RD,Knoxville,TN,37920,,(865)577-4860,41.0,0,0,0,0,83.0,8.1,10.2,,,47093
470014801065,TN-00792-2230,4700148,TN-00792,PK,6,Gardenview Elementary,4075 Hartz Dr,Memphis,TN,38116,,(901)416-2080,11.0,0,0,0,0,307.0,23.0,13.3,,,47157
470378002215,TN-00780-0052,4703780,TN-00780,9,12,Gary Hardin Academy,2540 Boyds Creek RD,Sevierville,TN,37876,,(865)453-8338,21.0,0,0,0,0,109.0,7.0,15.6,,,47155
470318001297,TN-00190-0235,4703180,TN-00190,KG,4,Gateway Elementary,1524 Monticello AVE,Madison,TN,37115,,(615)860-1465,21.0,0,0,0,0,257.0,19.0,13.5,,,47037
470378001549,TN-00780-0020,4703780,TN-00780,9,12,Gatlinburg Pittman High,150 Proffitt RD,Gatlinburg,TN,37738,,(865)436-5637,42.0,0,0,0,0,603.0,42.0,14.4,,,47155
470014802499,TN-00792-2245,4700148,TN-00792,PK,9,Geeter School,4649 Horn Lake RD,Memphis,TN,38109,,(615)416-8157,11.0,0,0,0,0,595.0,8.0,74.4,,,47157
470402001661,TN-00830-0035,4704020,TN-00830,KG,5,Gene W. Brown Elementary,174 Imperial BLVD,Hendersonville,TN,37075,,(615)824-8633,21.0,0,0,0,0,450.0,28.0,16.1,,,47165
470402001681,TN-00830-0113,4704020,TN-00830,KG,5,George A Whitten Elementary,140 Scotch ST,Hendersonville,TN,37075,,(615)824-3258,21.0,0,0,0,0,397.0,29.0,13.7,,,47165
470219000715,TN-00822-0050,4702190,TN-00822,PK,5,George Washington Elementary School,1100 Bellingham DR,Kingsport,TN,37660,,(423)378-2480,13.0,0,0,0,0,479.0,32.0,15.0,,,47073
470014702359,TN-00985-0025,4700147,TN-00985,PK,5,Georgian Hills Achievement Elementary School,3930 Leweir ST,Memphis,TN,38127,,(901)416-3750,11.0,0,0,0,0,309.0,14.3,21.6,,,47157
470014801069,TN-00792-2255,4700148,TN-00792,6,8,Georgian Hills Middle,3925 Denver St,Memphis,TN,38127,,(901)416-3740,11.0,0,0,0,0,309.0,24.4,12.7,,,47157
470014801597,TN-00792-2258,4700148,TN-00792,PK,5,Germanshire Elementary,3965 South Germantown RD,Germantown,TN,38125,,(901)416-3733,11.0,0,0,0,0,832.0,48.8,17.0,,,47157
470014801581,TN-00792-0105,4700148,TN-00792,PK,5,Germantown Elementary,2730 Cross Country Dr,Germantown,TN,38138,,(901)756-2330,21.0,0,0,0,0,653.0,46.0,14.2,,,47157
470014801582,TN-00792-0110,4700148,TN-00792,9,12,Germantown High,7653 Old Poplar Pike,Germantown,TN,38138,,(901)756-2350,21.0,0,0,0,0,1975.0,104.8,18.8,,,47157
470014801583,TN-00792-0107,4700148,TN-00792,6,9,Germantown Middle,7925 CD Smith Rd,Germantown,TN,38138,,(901)756-2338,21.0,0,0,0,0,722.0,41.0,17.6,,,47157
470014801605,TN-00792-2259,4700148,TN-00792,PK,6,Getwell Elementary,2795 Getwell Road,Memphis,TN,38118,,(901)416-0267,11.0,0,0,0,0,443.0,25.4,17.4,,,47157
470222000740,TN-00470-0095,4702220,TN-00470,PK,5,Gibbs Elementary,7715 Tazewell PIKE,Corryton,TN,37721,,(865)689-1497,21.0,0,0,0,0,896.0,52.2,17.2,,,47093
470222000741,TN-00470-0100,4702220,TN-00470,9,12,Gibbs High School,7628 Tazewell PIKE,Corryton,TN,37721,,(865)689-9130,21.0,0,0,0,0,1031.0,65.2,15.8,,,47093
470222002568,TN-00470-0350,4702220,TN-00470,5,8,Gibbs Middle School,PO Box 2188,Knoxville,TN,37901,,(865)594-1800,21.0,0,0,0,0,552.0,8.3,66.5,,,47093
470140000416,TN-00275-0033,4701400,TN-00275,9,12,Gibson County High School,P O Box 190 HWY,Dyer,TN,38330,,(731)692-3616,41.0,0,0,0,0,477.0,34.4,13.9,,,47053
470141000429,TN-00280-0045,4701410,TN-00280,9,12,Giles Co High School,200 Sheila Frost DR,Pulaski,TN,38478,,(931)363-6532,32.0,0,0,0,0,754.0,51.7,14.6,,,47055
470455001817,TN-00950-0010,4704550,TN-00950,PK,5,Gladeville Elementary,8840 Stewarts Ferry PIKE,Gladeville,TN,37071,,(615)444-5694,41.0,0,0,0,0,718.0,39.0,18.4,,,47189
470455002593,TN-00950-0011,4704550,TN-00950,5,8,Gladeville Middle School,8275 Stewarts Ferry PIKE,Mt. Juliet,TN,37122,,(615)444-3282,,0,0,0,0,,,,,,
470447001780,TN-00920-0015,4704470,TN-00920,PK,12,Gleason School,92-99 State Championship DR,Gleason,TN,38229,,(731)648-5351,42.0,0,0,0,0,452.0,31.0,14.6,,,47183
470318001298,TN-00190-0240,4703180,TN-00190,PK,4,Glencliff Elementary,120 Antioch PIKE,Nashville,TN,37211,,(615)333-5105,11.0,0,0,0,0,550.0,35.0,15.7,,,47037
470318001299,TN-00190-0245,4703180,TN-00190,9,12,Glencliff High School,160 Antioch PIKE,Nashville,TN,37211,,(615)333-5070,11.0,0,0,0,0,1161.0,75.0,15.5,,,47037
470318002054,TN-00190-0250,4703180,TN-00190,PK,4,Glendale Elementary,800 Thompson AVE,Nashville,TN,37204,,(615)279-7970,21.0,0,0,0,0,433.0,28.5,15.2,,,47037
470303001121,TN-00630-0035,4703030,TN-00630,PK,5,Glenellen Elementary,825 Needmore RD,Clarksville,TN,37040,,(931)920-6158,12.0,0,0,0,0,1025.0,69.3,14.8,,,47125
470318001301,TN-00190-0255,4703180,TN-00190,PK,4,Glengarry Elementary,200 Finley DR,Nashville,TN,37217,,(615)360-2900,11.0,0,0,0,0,364.0,31.5,11.6,,,47037
470090000305,TN-00180-0033,4700900,TN-00180,PK,8,Glenn Martin Elementary,1362 Miller AVE,Crossville,TN,38555,,(931)484-7547,33.0,0,0,0,0,703.0,42.0,16.7,,,47035
470318001303,TN-00190-0265,4703180,TN-00190,PK,4,Glenview Elementary,1020 Patricia DR,Nashville,TN,37217,,(615)360-2906,11.0,0,0,0,0,623.0,50.0,12.5,,,47037
470324001393,TN-00012-0015,4703240,TN-00012,KG,4,Glenwood Elementary,125 Audubon RD,Oak Ridge,TN,37830,,(865)425-9401,21.0,0,0,0,0,409.0,28.0,14.6,,,47001
470014801070,TN-00792-2260,4700148,TN-00792,PK,7,Goodlett Elementary,3001 S Goodlett St,Memphis,TN,38118,,(901)416-2510,11.0,0,0,0,0,438.0,35.8,12.2,,,47157
470318001304,TN-00190-0270,4703180,TN-00190,PK,4,Goodlettsville Elementary,514 Donald ST,Goodlettsville,TN,37072,,(615)859-8950,21.0,0,0,0,0,344.0,20.0,17.2,,,47037
470318001305,TN-00190-0275,4703180,TN-00190,5,8,Goodlettsville Middle,300 South Main ST,Goodlettsville,TN,37072,,(615)859-8956,21.0,0,0,0,0,623.0,35.0,17.8,,,47037
470387001601,TN-00800-0030,4703870,TN-00800,3,6,Gordonsville Elementary School,104 Main Street East,Gordonsville,TN,38563,,(615)683-8252,42.0,0,0,0,0,317.0,19.0,16.7,,,47159
470387002047,TN-00800-0025,4703870,TN-00800,7,12,Gordonsville High School,110 Main Street East,Gordonsville,TN,38563,,(615)683-8245,42.0,0,0,0,0,465.0,30.3,15.3,,,47159
470318001306,TN-00190-0280,4703180,TN-00190,PK,4,Gower Elementary,650 Old Hickory BLVD,Nashville,TN,37209,,(615)353-2012,11.0,0,0,0,0,591.0,45.0,13.1,,,47037
470318001307,TN-00190-0285,4703180,TN-00190,5,8,Gra-Mar Middle,575 Joyce LN,Nashville,TN,37216,,(615)262-6685,11.0,0,0,0,0,328.0,20.0,16.4,,,47037
470014801074,TN-00792-2285,4700148,TN-00792,PK,5,Grahamwood Elementary,3950 Summer Ave,Memphis,TN,38122,,(901)416-5952,11.0,0,0,0,0,995.0,67.3,14.8,,,47157
470144002193,TN-00290-0032,4701440,TN-00290,11,12,Grainger Academy,232 Pioneer DR,Rutledge,TN,37861,,(865)828-6330,42.0,0,0,0,0,16.0,2.0,8.0,,,47057
470144000607,TN-00290-0007,4701440,TN-00290,9,12,Grainger Co Adult High,7850 Rutledge PIKE,Rutledge,TN,37861,,(865)828-5172,42.0,0,0,0,0,4.0,,,,,47057
470144000437,TN-00290-0008,4701440,TN-00290,9,12,Grainger High School,2201 Hwy 11 W South,Rutledge,TN,37861,,(865)828-5291,42.0,0,0,0,0,922.0,47.6,19.4,,,47057
470318001308,TN-00190-0290,4703180,TN-00190,KG,4,Granbery Elementary,5501 Hill RD,Brentwood,TN,37027,,(615)333-5112,11.0,0,0,0,0,758.0,45.5,16.7,,,47037
470165000542,TN-00350-0025,4701650,TN-00350,PK,6,Grand Junction Elementary,P. O. Box 97 ST,Grand Junction,TN,38039,,(731)764-2841,42.0,0,0,0,0,144.0,14.0,10.3,,,47069
470009002002,TN-00010-0046,4700090,TN-00010,PK,5,Grand Oaks Elementary,1033 Oliver Springs HWY,Clinton,TN,37716,,(865)435-7506,41.0,0,0,0,0,284.0,20.3,14.0,,,47001
470438002160,TN-00900-0050,4704380,TN-00900,PK,8,Grandview Elementary School,2891 Hwy 11E,Telford,TN,37690,,(423)257-7400,41.0,0,0,0,0,666.0,41.8,15.9,,,47179
470014802287,TN-00792-2835,4700148,TN-00792,6,9,Grandview Heights Middle School,2342 Clifton Rd,Memphis,TN,38127,,(901)416-3940,11.0,0,0,0,0,491.0,35.9,13.7,,,47157
470014802452,TN-00792-8280,4700148,TN-00792,KG,8,Granville T. Woods Academy of Innovation Charter School,3824 Austin Peay HWY,Memphis,TN,38128,,(901)800-1209,11.0,0,0,0,0,417.0,18.0,23.2,,,47157
470453001807,TN-00940-0045,4704530,TN-00940,KG,5,Grassland Elementary,6803 Manley LN,Brentwood,TN,37027,,(615)472-4480,41.0,0,0,0,0,567.0,35.9,15.8,,,47187
470453001969,TN-00940-0046,4704530,TN-00940,6,8,Grassland Middle School,2390 Hillsboro RD,Franklin,TN,37064,,(615)472-4500,41.0,0,0,0,0,993.0,54.7,18.2,,,47187
470075000280,TN-00150-0040,4700750,TN-00150,PK,8,Grassy Fork Elementary,4120 Big Creek RD,Hartford,TN,37753,,(423)487-5835,42.0,0,0,0,0,123.0,9.2,13.4,,,47029
470438001759,TN-00900-0055,4704380,TN-00900,PK,8,Gray Elementary School,755 Gray Station RD,Gray,TN,37615,,(423)477-1640,22.0,0,0,0,0,561.0,31.9,17.6,,,47179
470351001465,TN-00720-0020,4703510,TN-00720,PK,5,Graysville Elementary School,606 Long ST,Dayton,TN,37321,,(423)775-7850,32.0,0,0,0,0,241.0,19.0,12.7,,,47143
470222000785,TN-00470-0112,4702220,TN-00470,KG,5,Green Magnet Math And Science Academy,801 Townview DR,Knoxville,TN,37915,,(865)594-1324,12.0,0,0,0,0,376.0,31.0,12.1,,,47093
470252000896,TN-00530-0025,4702520,TN-00530,PK,12,Greenback School,400 Chilhowee RD,Greenback,TN,37742,,(865)856-3028,41.0,0,0,0,0,679.0,45.1,15.1,,,47105
470378010389,TN-00780-0003,4703780,TN-00780,12,12,Greenbrier Alternative Learning Center,2851 Webb Creek RD,Sevierville,TN,37876,,(865)453-8338,42.0,0,0,0,0,1.0,4.0,0.3,,,47155
470360001496,TN-00740-0035,4703600,TN-00740,PK,5,Greenbrier Elementary,2658 Hwy 41 South,Greenbrier,TN,37073,,(615)643-4529,41.0,0,0,0,0,653.0,44.0,14.8,,,47147
470360001497,TN-00740-0040,4703600,TN-00740,9,12,Greenbrier High School,126 Cuniff DR,Greenbrier,TN,37073,,(615)643-4526,21.0,0,0,0,0,816.0,55.0,14.8,,,47147
470360001498,TN-00740-0038,4703600,TN-00740,6,8,Greenbrier Middle School,2450 Hwy 41 South,Greenbrier,TN,37073,,(615)643-7823,21.0,0,0,0,0,637.0,37.0,17.2,,,47147
470150000467,TN-00301-0020,4701500,TN-00301,9,12,Greeneville High School,210 Tusculum BLVD,Greeneville,TN,37745,,(423)787-8030,32.0,0,0,0,0,904.0,70.5,12.8,,,47059
470150000468,TN-00301-0025,4701500,TN-00301,6,11,Greeneville Middle School,433 E Vann RD,Greeneville,TN,37743,,(423)639-7841,32.0,0,0,0,0,718.0,43.0,16.7,,,47059
470150001880,TN-00301-1010,4701500,TN-00301,9,12,Greeneville/Greene Co Center For Technology,1121 Hal Henard RD,Greenville,TN,37743,,(423)639-0171,41.0,0,0,0,0,0.0,0.0,,,,47059
470447001782,TN-00920-0025,4704470,TN-00920,PK,12,Greenfield School,319 West Main ST,Greenfield,TN,38230,,(731)235-3424,42.0,0,0,0,0,494.0,33.2,14.9,,,47183
470222000786,TN-00470-0117,4702220,TN-00470,6,8,Gresham Middle School,500 Gresham RD,Knoxville,TN,37918,,(865)689-1430,12.0,0,0,0,0,837.0,45.1,18.6,,,47093
470375001542,TN-00770-0010,4703750,TN-00770,PK,4,Griffith Elementary,P. O. Box 819 DR,Dunlap,TN,37327,,(423)949-2105,32.0,0,0,0,0,824.0,58.0,14.2,,,47153
470153002144,TN-00310-0020,4701530,TN-00310,9,12,Grundy Academy,276 3rd ST,Tracy City,TN,37387,,(931)692-3467,42.0,0,0,0,0,0.0,,,,,47061
470153000469,TN-00310-0025,4701530,TN-00310,9,12,Grundy County High School,24970 SR 108,Coalmont,TN,37313,,(931)692-5400,42.0,0,0,0,0,679.0,39.5,17.2,,,47061
470402001660,TN-00830-0030,4704020,TN-00830,PK,5,Guild Elementary,1018 South Water ST,Gallatin,TN,37066,,(615)452-5583,21.0,0,0,0,0,716.0,49.0,14.6,,,47165
470429001732,TN-00870-0025,4704290,TN-00870,6,9,H Maynard Middle School,P. O. Box ST,Maynardville,TN,37807,,(865)992-1030,42.0,0,0,0,0,660.0,39.0,16.9,,,47173
470318001309,TN-00190-0295,4703180,TN-00190,5,8,H. G. Hill Middle,150 Davidson RD,Nashville,TN,37205,,(615)353-2020,11.0,0,0,0,0,689.0,38.0,18.1,,,47037
470063000249,TN-00130-0067,4700630,TN-00130,5,8,H. Y. Livesay Middle School,475 Hwy 63,Harrogate,TN,37752,,(423)869-4663,41.0,0,0,0,0,262.0,15.0,17.5,,,47025
470222000742,TN-00470-0110,4702220,TN-00470,PK,5,Halls Elementary,7502 Andersonville PIKE,Knoxville,TN,37938,,(865)922-7445,21.0,0,0,0,0,780.0,47.2,16.5,,,47093
