NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County Name,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Magnet,Title I School,Title 1 School Wide,Students,Teachers,Student Teacher Ratio,Free Lunch,Reduced Lunch
470369001514,TN-00750-0028,4703690,TN-00750,PK,5,David Youree Elementary,Rutherford County,Rutherford County,250 Todd LN,Smyrna,TN,37167,,(615)459-3492,21,Suburb: Large,No,No,,,816,52,15.7,,
470093000315,TN-00721-0005,4700930,TN-00721,PK,8,Dayton City Elementary,Dayton,Rhea County,520 Cherry ST,Dayton,TN,37321,,(423)775-8414,32,Town: Distant,No,No,Yes,Yes,870,55,15.8,,
470099002117,TN-00210-0010,4700990,TN-00210,12,12,De Kalb County Adult High School,DeKalb County,DeKalb County,242 Tiger DR,Smithville,TN,37166,,(615)497-2254,32,Town: Distant,No,No,,,1,,,,
470099000322,TN-00210-0025,4700990,TN-00210,9,12,De Kalb County High School,DeKalb County,DeKalb County,1130 West Broad ST,Smithville,TN,37166,,(615)597-4094,32,Town: Distant,No,No,Yes,Yes,833,52.5,15.9,,
470147000446,TN-00300-0030,4701470,TN-00300,PK,8,Debusk Elementary,Greene County,Greene County,740 Debusk RD,Greeneville,TN,37743,,(423)638-7233,32,Town: Distant,No,No,Yes,Yes,335,22,15.2,,
470096000319,TN-00200-0020,4700960,TN-00200,5,8,Decatur County Middle School,Decatur County,Decatur County,2740 Hwy 641 South,Parsons,TN,38363,,(731)847-6510,43,Rural: Remote,No,No,Yes,Yes,458,31,14.8,,
470096000316,TN-00200-0005,4700960,TN-00200,PK,4,Decaturville Elementary,Decatur County,Decatur County,P. O. Box 9 ST,Decaturville,TN,38329,,(731)852-4616,43,Rural: Remote,No,No,Yes,Yes,283,20.5,13.8,,
470129000387,TN-00260-0040,4701290,TN-00260,PK,5,Decherd Elementary,Franklin County,Franklin County,401 Bratton ST,Decherd,TN,37324,,(931)967-5483,32,Town: Distant,No,No,Yes,Yes,396,29,13.7,,
470078002234,TN-00160-0050,4700780,TN-00160,PK,5,Deerfield Elementary School,Coffee County,Coffee County,9123 Woodbury HWY,Manchester,TN,37355,,(931)570-2652,42,Rural: Distant,No,No,Yes,Yes,258,19.5,13.2,,
470387001598,TN-00800-0015,4703870,TN-00800,PK,8,Defeated Elementary,Smith County,Smith County,451 Defeated Creek HWY,Carthage,TN,37030,,(615)774-3150,42,Rural: Distant,No,No,Yes,Yes,249,17.8,14,,
470099000323,TN-00210-0037,4700990,TN-00210,6,8,DeKalb Middle School,DeKalb County,DeKalb County,1132 West Broad ST,Smithville,TN,37166,,(615)597-7987,32,Town: Distant,No,No,Yes,Yes,563,30.9,18.2,,
470099000325,TN-00210-0050,4700990,TN-00210,PK,8,DeKalb West Elementary,DeKalb County,DeKalb County,101 Bulldog LN,Liberty,TN,37059,,(615)536-5332,42,Rural: Distant,No,No,Yes,Yes,385,26.9,14.3,,
470075000278,TN-00150-0030,4700750,TN-00150,KG,8,Del Rio Elementary,Cocke County,Cocke County,500 South Highway 107,Del Rio,TN,37727,,(423)487-5570,42,Rural: Distant,No,No,Yes,Yes,146,10,14.6,,
470014801045,TN-00792-2145,4700148,TN-00792,PK,5,Delano Elementary,Shelby County,Shelby County,1716 Delano Ave,Memphis,TN,38127,,(901)416-3932,11,City: Large,No,Yes,Yes,Yes,267,18,14.8,,
470267002440,TN-00590-0065,4702670,TN-00590,4,6,Delk-Henson Intermediate School,Marshall County,Marshall County,425 South Horton PKWY,Chapel Hill,TN,37034,,(931)536-0491,42,Rural: Distant,No,No,Yes,Yes,416,21,19.8,,
470258000915,TN-00570-0021,4702580,TN-00570,PK,9,Denmark Elementary,Madison County,Madison County,1945 Denmark RD,Denmark,TN,38391,,(731)427-5986,41,Rural: Fringe,No,No,Yes,Yes,388,24.2,16,,
470014801907,TN-00792-0067,4700148,TN-00792,PK,5,Dexter Elementary,Shelby County,Shelby County,7105 Dexter RD,Cordova,TN,38016,,(901)373-3526,21,Suburb: Large,No,No,Yes,Yes,938,60.9,15.4,,
470014801910,TN-00792-0068,4700148,TN-00792,6,9,Dexter Middle,Shelby County,Shelby County,6998 Raleigh LaGrange Rd,Cordova,TN,38018,,(901)373-3134,21,Suburb: Large,No,No,Yes,Yes,381,22.9,16.6,,
470435001741,TN-00890-0020,4704350,TN-00890,PK,8,Dibrell Elementary,Warren County,Warren County,1759 Mike Muncey RD,McMinnville,TN,37110,,(931)259-4588,42,Rural: Distant,No,No,Yes,Yes,458,32,14.3,,
470102002061,TN-00220-0018,4701020,TN-00220,9,12,Dickson County Adult High School,Dickson County,Dickson County,220 Mc Lemore ST,Dickson,TN,37055,,(615)446-2114,32,Town: Distant,No,No,,,0,,,,
470102000329,TN-00220-0025,4701020,TN-00220,9,12,Dickson County High School,Dickson County,Dickson County,509 Henslee DR,Dickson,TN,37055,,(615)446-9003,32,Town: Distant,No,No,,,1501,81.5,18.4,,
470102000330,TN-00220-0020,4701020,TN-00220,PK,5,Dickson Elementary,Dickson County,Dickson County,120 W Broad ST,Dickson,TN,37055,,(615)740-5837,32,Town: Distant,No,No,Yes,Yes,326,28.5,11.4,,
470102000331,TN-00220-0023,4701020,TN-00220,6,9,Dickson Middle School,Dickson County,Dickson County,401 E College ST,Dickson,TN,37055,,(615)446-2273,32,Town: Distant,No,No,,,843,42.1,20,,
470315001248,TN-00751-0005,4703150,TN-00751,KG,6,Discovery School,Murfreesboro,Rutherford County,1165 Middle Tennessee BLVD,Murfreesboro,TN,37130,,(615)895-4973,12,City: Midsize,No,Yes,,,392,27.6,14.2,,
470147000447,TN-00300-0035,4701470,TN-00300,PK,5,Doak Elementary,Greene County,Greene County,70 West ST,Greeneville,TN,37745,,(423)638-3197,32,Town: Distant,No,No,Yes,Yes,535,32,16.7,,
470219000706,TN-00822-0010,4702190,TN-00822,9,12,Dobyns - Bennett High School,Kingsport,Sullivan County,1 Tribe Way,Kingsport,TN,37664,,(423)378-8400,13,City: Small,No,No,,,2286,149.5,15.3,,
470207000662,TN-00440-0010,4702070,TN-00440,PK,8,Dodson Branch Elementary,Jackson County,Jackson County,16221 Dodson Branch HWY,Cookeville,TN,38501,,(931)268-0761,42,Rural: Distant,No,No,Yes,Yes,268,18.6,14.4,,
470318001284,TN-00190-0165,4703180,TN-00190,PK,4,Dodson Elementary,Davidson County,Davidson County,4401 Chandler RD,Hermitage,TN,37076,,(615)885-8806,11,City: Large,No,No,Yes,Yes,435,30,14.5,,
470216000694,TN-00460-0005,4702160,TN-00460,PK,6,Doe Elementary,Johnson County,Johnson County,7164 Highway 67 West,Mountain City,TN,37683,,(423)727-2682,42,Rural: Distant,No,No,Yes,Yes,178,14,12.7,,
470222000403,TN-00470-0059,4702220,TN-00470,PK,5,Dogwood Elementary,Knox County,Knox County,705 Tipton AVE,Knoxville,TN,37920,,(865)579-5677,12,City: Midsize,No,No,Yes,Yes,567,52.5,10.8,,
470015101576,TN-00796-0070,4700151,TN-00796,PK,5,Dogwood Elementary School,Germantown,Shelby County,8945 Dogwood RD,Germantown,TN,38139,,(901)756-2310,21,Suburb: Large,No,No,Yes,Yes,964,56.4,17.1,,
470015202197,TN-00793-0195,4700152,TN-00793,PK,5,Donelson Elementary,Arlington,Shelby County,12140 Donelson Farms PKWY,Arlington,TN,38002,,(901)389-6973,41,Rural: Fringe,No,No,Yes,Yes,876,55.4,15.8,,
470318001243,TN-00190-0175,4703180,TN-00190,5,8,Donelson Middle,Davidson County,Davidson County,110 Stewarts Ferry PIKE,Nashville,TN,37214,,(615)884-4080,11,City: Large,No,No,Yes,Yes,774,50,15.5,,
470183002063,TN-00400-0012,4701830,TN-00400,PK,8,Dorothy And Noble Harrelson School,Henry County,Henry County,143 Puryear Country Club RD,Puryear,TN,38251,,(731)247-3152,42,Rural: Distant,No,No,Yes,Yes,527,37.5,14.1,,
470014801047,TN-00792-2153,4700148,TN-00792,PK,6,Double Tree Elementary,Shelby County,Shelby County,4560 Double Tree,Memphis,TN,38109,,(901)416-8144,11,City: Large,No,Yes,Yes,Yes,429,21.9,19.6,,
470378002181,TN-00780-7001,4703780,TN-00780,PK,PK,Douglas Dam Head Start,Sevier County,Sevier County,1395 Douglas Dam RD,Sevierville,TN,37876,,(865)428-5010,41,Rural: Fringe,No,No,,,0,,,,
470014801048,TN-00792-2155,4700148,TN-00792,PK,9,Douglass Elementary/Middle,Shelby County,Shelby County,1650 Ash St,Memphis,TN,38108,,(901)416-5946,11,City: Large,No,Yes,Yes,Yes,481,35,13.7,,
470014802150,TN-00792-2160,4700148,TN-00792,9,12,Douglass High,Shelby County,Shelby County,3200 Mount Olive Rd,Memphis,TN,38108,,(901)416-0990,11,City: Large,No,Yes,Yes,Yes,562,32.8,17.1,,
470396001610,TN-00810-0015,4703960,TN-00810,PK,5,Dover Elementary,Stewart County,Stewart County,115 Dr. Robert H. Lee,Dover,TN,37058,,(931)232-5442,42,Rural: Distant,No,No,Yes,Yes,500,27,18.5,,
470014802041,TN-00792-2162,4700148,TN-00792,PK,10,Downtown Elementary,Shelby County,Shelby County,10 N 4th St,Memphis,TN,38103,,(901)416-8400,11,City: Large,No,Yes,Yes,Yes,665,41.9,15.9,,
470450001795,TN-00930-0025,4704500,TN-00930,PK,5,Doyle Elementary,White County,White County,174 West Gooseneck RD,Doyle,TN,38559,,(931)657-2287,41,Rural: Fringe,No,No,Yes,Yes,249,16,15.6,,
470222002249,TN-00470-0332,4702220,TN-00470,10,12,Dr. Paul L. Kelley Volunteer Academy,Knox County,Knox County,535 Chickamauga Avenue AVE,Knoxville,TN,37917,,(865)525-0069,12,City: Midsize,No,No,Yes,Yes,70,8,8.8,,
470402002427,TN-00830-0160,4704020,TN-00830,PK,5,Dr. William Burrus Elementary at Drakes Creek,Sumner County,Sumner County,1336 Dakes Creek RD,Hendersonville,TN,37075,,(615)338-7142,21,Suburb: Large,No,No,,,559,36,15.5,,
470447001777,TN-00920-0005,4704470,TN-00920,PK,4,Dresden Elementary,Weakley County,Weakley County,759 Linden ST,Dresden,TN,38225,,(731)364-3401,42,Rural: Distant,No,No,Yes,Yes,485,26,18.7,,
470447001778,TN-00920-0010,4704470,TN-00920,9,12,Dresden High School,Weakley County,Weakley County,7150 Highway 22,Dresden,TN,38225,,(731)364-2949,42,Rural: Distant,No,No,Yes,Yes,343,25,13.7,,
470447001779,TN-00920-0007,4704470,TN-00920,5,8,Dresden Middle School,Weakley County,Weakley County,759 Linden ST,Dresden,TN,38225,,(731)364-2407,42,Rural: Distant,No,No,Yes,Yes,366,22,16.6,,
470408001693,TN-00840-0020,4704080,TN-00840,PK,5,Drummonds Elementary,Tipton County,Tipton County,P. O. Box 178 RD,Drummonds,TN,38023,,(901)837-5781,41,Rural: Fringe,No,No,Yes,Yes,722,46,15.7,,
470014802334,TN-00792-8135,4700148,TN-00792,KG,8,DuBois Elementary School of Entrepreneurship,Shelby County,Shelby County,8800 Winchester RD,Memphis,TN,38125,,(901)509-6190,21,Suburb: Large,Yes,No,Yes,Yes,239,10,23.9,,
470014801972,TN-00792-2165,4700148,TN-00792,PK,7,Dunbar Elementary,Shelby County,Shelby County,2606 Select Ave,Memphis,TN,38114,,(901)416-5000,11,City: Large,No,No,Yes,Yes,277,20.8,13.3,,
470159000711,TN-00330-0058,4701590,TN-00330,PK,5,DuPont Elementary,Hamilton County,Hamilton County,4134 Hixson PIKE,Chattanooga,TN,37415,,(423)870-0615,12,City: Midsize,No,No,Yes,Yes,319,23,13.9,,
470318001287,TN-00190-0180,4703180,TN-00190,PK,4,DuPont Elementary,Davidson County,Davidson County,1311 9th ST,Old Hickory,TN,37138,,(615)847-7305,11,City: Large,No,No,Yes,Yes,375,26,14.4,,
470318001289,TN-00190-0190,4703180,TN-00190,5,8,DuPont Hadley Middle,Davidson County,Davidson County,1901 Old Hickory BLVD,Old Hickory,TN,37138,,(615)847-7300,11,City: Large,No,No,Yes,Yes,642,41,15.7,,
470318001288,TN-00190-0185,4703180,TN-00190,5,8,DuPont Tyler Middle,Davidson County,Davidson County,431 Tyler DR,Hermitage,TN,37076,,(615)885-8827,11,City: Large,No,No,Yes,Yes,590,34,17.4,,
470009000011,TN-00010-0035,4700090,TN-00010,KG,5,Dutch Valley Elementary,Anderson County,Anderson County,1044 Old Dutch Valley RD,Clinton,TN,37716,,(865)457-2599,41,Rural: Fringe,No,No,Yes,Yes,101,9,11.2,,
470105002028,TN-00230-0018,4701050,TN-00230,9,12,Dyer County High School,Dyer County,Dyer County,1000 West Main ST,Newbern,TN,38059,,(731)627-2229,32,Town: Distant,No,No,,,1157,65,17.8,,
470140000411,TN-00275-0015,4701400,TN-00275,PK,8,Dyer Elementary,Gibson Co Sp Dist,Gibson County,P O Box 220 ST,Dyer,TN,38330,,(731)692-2444,32,Town: Distant,No,No,Yes,Yes,465,24,19.4,,
470108000347,TN-00231-0015,4701080,TN-00231,9,12,Dyersburg High School,Dyersburg,Dyer County,125 Highway 51 By- Pass West,Dyersburg,TN,38024,,(731)286-3630,32,Town: Distant,No,No,Yes,Yes,711,49,14.5,,
470108000346,TN-00231-0012,4701080,TN-00231,3,5,Dyersburg Intermediate School,Dyersburg,Dyer County,725 Tibbs ST,Dyersburg,TN,38024,,(731)286-3620,32,Town: Distant,No,No,Yes,Yes,595,41,14.5,,
470108001402,TN-00231-0021,4701080,TN-00231,6,8,Dyersburg Middle School,Dyersburg,Dyer County,400 Frank Maynard DR,Dyersburg,TN,38024,,(731)286-3625,32,Town: Distant,No,No,Yes,Yes,556,38,14.6,,
470108000349,TN-00231-0025,4701080,TN-00231,PK,2,Dyersburg Primary,Dyersburg,Dyer County,1425 Frank Maynard DR,Dyersburg,TN,38024,,(731)286-3615,32,Town: Distant,No,No,Yes,Yes,796,52,15.3,,
470359002302,TN-00730-0095,4703590,TN-00730,PK,5,Dyllis Springs Elementary,Roane County,Roane County,120 Ollis RD,Oliver Springs,TN,37840,,(865)435-2298,41,Rural: Fringe,No,No,Yes,Yes,394,24,16.4,,
470402000863,TN-00830-0093,4704020,TN-00830,PK,12,E B Wilson,Sumner County,Sumner County,695 E Main St RD,Gallatin,TN,37066,,(615)451-5418,21,Suburb: Large,No,No,,,58,4,14.5,,
470282000989,TN-00540-0025,4702820,TN-00540,PK,8,E K Baker Elementary,McMinn County,McMinn County,1044 Co 172 RD,Athens,TN,37303,,(423)745-2760,41,Rural: Fringe,No,No,Yes,Yes,357,21,17,,
470234000842,TN-00500-0013,4702340,TN-00500,6,8,E O Coffman Middle School,Lawrence County,Lawrence County,111 Lafayette AVE,Lawrenceburg,TN,38464,,(931)762-6395,32,Town: Distant,No,No,Yes,Yes,600,35,17.1,,
470276000846,TN-00600-0033,4702760,TN-00600,5,8,E. A. Cox Middle School,Maury County,Maury County,633 Bear Creek PIKE,Columbia,TN,38401,,(931)840-3902,41,Rural: Fringe,No,No,Yes,Yes,755,49.8,15.2,,
470183000615,TN-00400-0015,4701830,TN-00400,9,10,E. W. Grove School,Henry County,Henry County,215 Grove BLVD,Paris,TN,38242,,(731)642-4586,33,Town: Remote,No,No,Yes,Yes,347,22.5,15.4,,
470015001858,TN-00798-0078,4700150,TN-00798,PK,5,E.A. Harrold Elementary School,Millington Municipal Schools,Shelby County,4943 West Union RD,Millington,TN,38053,,(901)873-8165,41,Rural: Fringe,No,No,Yes,Yes,378,24,15.8,,
470014801577,TN-00792-0080,4700148,TN-00792,KG,8,E.E. Jeter Elementary/Middle,Shelby County,Shelby County,7662 Benjestown Rd,Millington,TN,38053,,(901)843-8170,41,Rural: Fringe,No,No,Yes,Yes,408,28.8,14.2,,
470069000267,TN-00061-0022,4700690,TN-00061,3,5,E.L. Ross Elementary,Cleveland,Bradley County,4340 Mouse Creek RD,Cleveland,TN,37312,,(423)479-7274,13,City: Small,No,No,Yes,Yes,366,24.5,14.9,,
470318002494,TN-00190-0115,4703180,TN-00190,PK,5,Eagle View Elementary School,Davidson County,Davidson County,1470 Eagleview BLVD,Antioch,TN,37013,,(615)259-4636,11,City: Large,No,No,Yes,Yes,509,17,29.9,,
470030002560,TN-00050-7001,4700300,TN-00050,PK,PK,Eagleton 1 Head Start,Blount County,Blount County,2610 Cinema DR,Maryville,TN,37804,,(865)982-0608,21,Suburb: Large,No,No,,,0,,,,
470030001669,TN-00050-0043,4700300,TN-00050,PK,5,Eagleton Elementary,Blount County,Blount County,708 Sam Houston School RD,Maryville,TN,37804,,(865)980-1455,41,Rural: Fringe,No,No,Yes,Yes,463,31.6,14.7,,
470030000065,TN-00050-0030,4700300,TN-00050,6,8,Eagleton Middle School,Blount County,Blount County,2610 Cinema DR,Maryville,TN,37804,,(865)982-3211,21,Suburb: Large,No,No,,,390,37.4,10.4,,
470369001516,TN-00750-0035,4703690,TN-00750,PK,12,Eagleville School,Rutherford County,Rutherford County,500 Hwy 99,Eagleville,TN,37060,,(615)274-6336,42,Rural: Distant,No,No,,,981,71.3,13.8,,
470318001290,TN-00190-0195,4703180,TN-00190,KG,4,Eakin Elementary,Davidson County,Davidson County,2500 Fairfax AVE,Nashville,TN,37212,,(615)298-8076,11,City: Large,No,No,,,558,37.5,14.9,,
470018000035,TN-00020-0015,4700180,TN-00020,PK,5,Eakin Elementary,Bedford County,Bedford County,1100 Glenoaks RD,Shelbyville,TN,37160,,(931)684-7852,32,Town: Distant,No,No,Yes,Yes,686,49,14,,
470014802354,TN-00792-7211,4700148,TN-00792,PK,PK,Early Childhood Education,Shelby County,Shelby County,717 Beale ST,Memphis,TN,38104,,(901)333-5233,11,City: Large,No,No,,,0,,,,
470014802177,TN-00792-7213,4700148,TN-00792,PK,KG,Early Childhood Programs,Shelby County,Shelby County,3782 Jackson AVE,Memphis,TN,38112,,(901)416-4250,11,City: Large,No,No,,,2154,,,,
470159000716,TN-00330-0062,4701590,TN-00330,PK,5,East Brainerd Elementary,Hamilton County,Hamilton County,7453 E Brainerd RD,Chattanooga,TN,37421,,(423)855-2600,12,City: Midsize,No,No,Yes,Yes,1136,73,15.6,,
470057000229,TN-00110-0015,4700570,TN-00110,PK,4,East Cheatham Elementary,Cheatham County,Cheatham County,3201 Bearwallow RD,Ashland City,TN,37015,,(615)746-5251,42,Rural: Distant,No,No,Yes,Yes,397,27,14.7,,
470060000239,TN-00120-0015,4700600,TN-00120,PK,3,East Chester Elementary School,Chester County,Chester County,708 East Main ST,Henderson,TN,38340,,(731)989-8145,41,Rural: Fringe,No,No,Yes,Yes,503,30,16.8,,
470078000287,TN-00160-0015,4700780,TN-00160,PK,5,East Coffee Elementary,Coffee County,Coffee County,6264 Mcminnville HWY,Manchester,TN,37355,,(931)723-5185,42,Rural: Distant,No,No,Yes,Yes,255,20,12.8,,
470195002239,TN-00271-0027,4701950,TN-00271,2,6,East Elementary School,Humboldt City Schools,Gibson County,1560 North 30th AVE,Humboldt,TN,38343,,(731)784-4171,31,Town: Fringe,No,No,Yes,Yes,440,26.6,16.5,,
470258002261,TN-00570-0140,4702580,TN-00570,PK,5,East Elementary School,Madison County,Madison County,2480 Ashport RD,Jackson,TN,38305,,(731)988-3860,41,Rural: Fringe,No,No,Yes,Yes,580,31.5,18.4,,
470318002258,TN-00190-8009,4703180,TN-00190,KG,8,East End Preparatory School,Davidson County,Davidson County,1460 McGavock PIKE,Nashville,TN,37216,,(615)630-7470,11,City: Large,Yes,No,Yes,Yes,885,46.5,19,,
470159002214,TN-00330-0059,4701590,TN-00330,6,12,East Hamilton School,Hamilton County,Hamilton County,2015 Ooltewah-Ringgold RD,Ooltewah,TN,37363,,(423)855-3535,21,Suburb: Large,No,No,,,1704,95.7,17.8,,
470168002246,TN-00360-0019,4701680,TN-00360,PK,5,East Hardin Elementary,Hardin County,Hardin County,100 Freewill LN,Savannah,TN,38372,,(731)926-4620,33,Town: Remote,No,No,Yes,Yes,373,25,14.9,,
470186000622,TN-00410-0015,4701860,TN-00410,PK,2,East Hickman Elementary,Hickman County,Hickman County,5191 Hwy 100,Lyles,TN,37098,,(931)670-3044,42,Rural: Distant,No,No,Yes,Yes,457,30.4,15,,
470186002104,TN-00410-0018,4701860,TN-00410,9,12,East Hickman High School,Hickman County,Hickman County,7700 Highway 7,Lyles,TN,37098,,(931)670-1399,42,Rural: Distant,No,No,,,510,37.5,13.6,,
470186001296,TN-00410-0016,4701860,TN-00410,3,5,East Hickman Intermediate School,Hickman County,Hickman County,5198 East Eagle DR,Lyles,TN,37098,,(931)670-0227,42,Rural: Distant,No,No,Yes,Yes,388,25,15.5,,
470186000024,TN-00410-0017,4701860,TN-00410,6,8,East Hickman Middle School,Hickman County,Hickman County,9414 East Eagle DR,Lyles,TN,37098,,(931)670-4237,42,Rural: Distant,No,No,,,420,22.6,18.6,,
470014801053,TN-00792-2180,4700148,TN-00792,9,12,East High,Shelby County,Shelby County,3206 Poplar Ave,Memphis,TN,38111,,(901)416-6160,11,City: Large,No,Yes,Yes,Yes,373,44.7,8.3,,
470117001411,TN-00240-0018,4701170,TN-00240,6,8,East Jr. High School,Fayette County Public Schools,Fayette County,400 Leach RD,Somerville,TN,38068,,(901)465-3151,42,Rural: Distant,No,No,Yes,Yes,373,22.3,16.7,,
470222001847,TN-00470-0068,4702220,TN-00470,PK,5,East Knox Elementary,Knox County,Knox County,9315 Rutledge PIKE,Mascot,TN,37806,,(865)933-3493,41,Rural: Fringe,No,No,Yes,Yes,451,34.2,13.2,,
470042002416,TN-00070-0160,4700420,TN-00070,6,12,East Lafollette Learning Academy,Campbell County,Campbell County,860 East Chestnut,LaFollette,TN,37766,,(423)352-8006,32,Town: Distant,No,No,,,0,1,,,
470159001285,TN-00330-0064,4701590,TN-00330,6,8,East Lake Academy Of Fine Arts,Hamilton County,Hamilton County,2700 East 34th ST,Chattanooga,TN,37407,,(423)493-0334,12,City: Midsize,No,Yes,Yes,Yes,609,42,14.5,,
470159001276,TN-00330-0063,4701590,TN-00330,PK,5,East Lake Elementary,Hamilton County,Hamilton County,3600 13th AVE,Chattanooga,TN,37407,,(423)493-0366,12,City: Midsize,No,No,Yes,Yes,576,39,14.8,,
470420001711,TN-00162-0020,4704200,TN-00162,PK,5,East Lincoln Elementary,Tullahoma,Coffee County,700 East Lincoln ST,Tullahoma,TN,37388,,(931)454-2612,32,Town: Distant,No,No,Yes,Yes,478,37,12.9,,
470420001712,TN-00162-0015,4704200,TN-00162,6,8,East Middle School,Tullahoma,Coffee County,908 Country Club DR,Tullahoma,TN,37388,,(931)454-2632,32,Town: Distant,No,No,,,431,24,18,,
470303001212,TN-00630-0045,4703030,TN-00630,PK,5,East Montgomery Elementary,Montgomery County,Montgomery County,230 McAdoo Creek RD,Clarksville,TN,37043,,(931)358-2868,22,Suburb: Midsize,No,No,,,670,34,19.7,,
470318000592,TN-00190-0203,4703180,TN-00190,7,12,East Nashville Magnet High School,Davidson County,Davidson County,110 Gallatin RD,Nashville,TN,37206,,(615)262-6947,11,City: Large,No,Yes,Yes,Yes,710,37,19.2,,
470318002468,TN-00190-0296,4703180,TN-00190,5,8,East Nashville Middle,Davidson County,Davidson County,110 Gallatin RD,Nashville,TN,37206,,(615)262-6670,11,City: Large,No,No,Yes,Yes,362,23,15.7,,
470159000500,TN-00330-0065,4701590,TN-00330,PK,5,East Ridge Elementary,Hamilton County,Hamilton County,1014 John Ross RD,Chattanooga,TN,37412,,(423)493-9296,21,Suburb: Large,No,No,Yes,Yes,1067,65.6,16.3,,
470159000501,TN-00330-0070,4701590,TN-00330,8,12,East Ridge High School,Hamilton County,Hamilton County,4320 Bennett RD,Chattanooga,TN,37412,,(423)867-6200,21,Suburb: Large,No,No,Yes,Yes,840,49,17.1,,
470159000502,TN-00330-0075,4701590,TN-00330,6,8,East Ridge Middle School,Hamilton County,Hamilton County,4400 Bennett RD,Chattanooga,TN,37412,,(423)867-6214,21,Suburb: Large,No,No,Yes,Yes,685,43.7,15.7,,
470000100479,TN-00320-0007,4700001,TN-00320,6,8,East Ridge Middle School,Hamblen County,Hamblen County,6595 St. Clair RD,Whitesburg,TN,37891,,(423)581-3041,41,Rural: Fringe,No,No,,,590,34.3,17.2,,
470360002015,TN-00740-0028,4703600,TN-00740,PK,10,East Robertson Elementary,Robertson County,Robertson County,5177 E Robertson RD,Cross Plains,TN,37049,,(615)654-3874,42,Rural: Distant,No,No,,,539,32,16.8,,
470360000032,TN-00740-0032,4703600,TN-00740,6,12,East Robertson High School,Robertson County,Robertson County,158 Kilgore Trace,Cross Plains,TN,37049,,(615)654-2191,41,Rural: Fringe,No,No,,,685,43.9,15.6,,
470111000350,TN-00101-0010,4701110,TN-00101,PK,5,East Side Elementary,Elizabethton,Carter County,800 Siam RD,Elizabethton,TN,37643,,(423)547-8010,22,Suburb: Midsize,No,No,Yes,Yes,462,25,18.5,,
470018000040,TN-00020-0040,4700180,TN-00020,PK,5,East Side Elementary,Bedford County,Bedford County,421 Elliott ST,Shelbyville,TN,37160,,(931)684-7112,32,Town: Distant,No,No,Yes,Yes,430,31,13.9,,
470045000141,TN-00080-0020,4700450,TN-00080,PK,8,East Side Elementary,Cannon County,Cannon County,5658 McMinnville HWY,Woodbury,TN,37190,,(615)563-4196,42,Rural: Distant,No,No,Yes,Yes,127,10,12.7,,
470159001103,TN-00330-0078,4701590,TN-00330,PK,5,East Side Elementary,Hamilton County,Hamilton County,1603 South Lyerly ST,Chattanooga,TN,37404,,(423)493-7780,12,City: Midsize,No,No,Yes,Yes,596,35.9,16.6,,
470177000595,TN-00380-0025,4701770,TN-00380,4,5,East Side Elementary,Haywood County,Haywood County,1315 East Jefferson,Brownsville,TN,38012,,(731)772-1233,41,Rural: Fringe,No,No,Yes,Yes,410,30,13.7,,
470435001742,TN-00890-0030,4704350,TN-00890,PK,8,Eastside Elementary,Warren County,Warren County,2121 Old Rock Island RD,Rock Island,TN,38581,,(931)259-4611,42,Rural: Distant,No,No,Yes,Yes,407,34.6,11.8,,
470150000465,TN-00301-0015,4701500,TN-00301,PK,5,Eastview Elementary,Greeneville,Greene County,454 East Bernard AVE,Greeneville,TN,37745,,(423)638-6351,32,Town: Distant,No,No,,,344,22,15.6,,
470252000892,TN-00530-0015,4702520,TN-00530,PK,4,Eaton Elementary,Loudon County,Loudon County,423 Hickory Creek RD,Lenoir City,TN,37771,,(865)986-2420,21,Suburb: Large,No,No,Yes,Yes,738,44,16.8,,
470075000279,TN-00150-0035,4700750,TN-00150,PK,8,Edgemont Elementary,Cocke County,Cocke County,375 Carson Springs RD,Newport,TN,37821,,(423)623-2288,32,Town: Distant,No,No,Yes,Yes,571,38,15,,
470453000443,TN-00940-0027,4704530,TN-00940,KG,5,Edmondson Elementary,Williamson County,Williamson County,851 Edmondson PIKE,Brentwood,TN,37027,,(615)472-4360,21,Suburb: Large,No,No,,,773,50.6,15.3,,
470014801055,TN-00792-2183,4700148,TN-00792,PK,5,Egypt Elementary,Shelby County,Shelby County,4160 Karen Cv,Memphis,TN,38128,,(901)416-4163,11,City: Large,No,No,Yes,Yes,563,34.1,16.5,,
470429002278,TN-00870-0065,4704290,TN-00870,3,9,Elementary Middle Alternative,Union County,Union County,P. O. Box 10,Maynardville,TN,37807,,(865)745-0253,42,Rural: Distant,No,No,,,7,,,,
470111000351,TN-00101-0015,4701110,TN-00101,9,12,Elizabethton High School,Elizabethton,Carter County,907 Jason Witten Way,Elizabethton,TN,37643,4207,(423)547-8015,22,Suburb: Midsize,No,No,,,841,63.3,13.3,,
470042000121,TN-00070-0040,4700420,TN-00070,PK,8,Elk Valley Elementary,Campbell County,Campbell County,6691 Hwy 297,Pioneer,TN,37847,,(423)784-6866,42,Rural: Distant,No,No,Yes,Yes,122,10.9,11.2,,
